User Photo,User Name,Rank,Time,text,sentiment
https://lh3.googleusercontent.com/a-/ALV-UjW71mZ2VnZbUWFzVVhAWCqD5_pxLVqCAWJi0ery78EkysgcS2iEgg=w36-h36-p-rp-mo-ba4-br100,Pete Savvides,Local Guide · 145 reviews · 119 photos,9 years ago,Oh yeah! Solid burger on the cheap,5
https://lh3.googleusercontent.com/a-/ALV-UjXtUA0ofFkO4vizEDtadGGLeLE-jtAGD3iOY0yLiQZxKZnvKo8d=w36-h36-p-rp-mo-br100,iankush,105 reviews,5 years ago,Delicious food ...love this place...,5
https://lh3.googleusercontent.com/a/ACg8ocIE0UeB4BySz1rbLYnpVBkgNvrJyoEZTgB0pzsX1eAbWngleg=w36-h36-p-rp-mo-br100,Carlos Huapaya Avalos,2 reviews,6 years ago,Good fries and so burgers,4
https://lh3.googleusercontent.com/a/ACg8ocKEkWVTQ1YpE9FRw-bvrAQMETb6efcdv6goceI8_axZEeX70A=w36-h36-p-rp-mo-br100,Kimberly Nelson,66 reviews · 4 photos,2 years ago,Fast and pleasant service.,5
https://lh3.googleusercontent.com/a-/ALV-UjWk1PV4C_uqSxdWlewNlelgJmu6EJrlChN_Fqj34rSwD9udeKdP=w36-h36-p-rp-mo-br100,Eric TheViking,39 reviews · 3 photos,6 years ago,"Small, overcrowded,  great burgers.",5
https://lh3.googleusercontent.com/a-/ALV-UjUMSreVMyBdjSXynd2z51nTg7pIDrvuQXE5UPJ3udO4iL7fR38nUQ=w36-h36-p-rp-mo-ba3-br100,Jakub Lajmon,Local Guide · 15 reviews · 37 photos,6 years ago,Best burger and fries!,5
https://lh3.googleusercontent.com/a-/ALV-UjVp3JWYkApGbjbUUs1tQ3P11GQNass2akiPXmPnWJWXYH_Xwns_6Q=w36-h36-p-rp-mo-ba3-br100,AlejandromarvEL ArcanghEL,Local Guide · 33 reviews · 8 photos,6 years ago,Better than shake shack,5
https://lh3.googleusercontent.com/a-/ALV-UjUvG1BOx7qYmvxl6F3YYRevOAechgg3qJbmm5NsHDPAg1NTVjWR=w36-h36-p-rp-mo-ba4-br100,Milos Lazic,Local Guide · 91 reviews · 99 photos,8 years ago,Burgers are sooooo delicious,5
https://lh3.googleusercontent.com/a-/ALV-UjXSEZuoH2xOhxtUdZaT2mp7nlR0K-iYGweUmz6sZPSO5xggBMobkw=w36-h36-p-rp-mo-ba4-br100,Jc Ortega,Local Guide · 164 reviews · 49 photos,5 years ago,Five guys vs. Shake shak,5
https://lh3.googleusercontent.com/a/ACg8ocIneTTgWmfxIL8J5xX5PWnVcfi69CEpnZyKb0AvC9wfqbftTSj3=w36-h36-p-rp-mo-ba2-br100,Sam Bayeff,Local Guide · 13 reviews · 5 photos,5 years ago,So good!,5
https://lh3.googleusercontent.com/a-/ALV-UjWC-BHy-h5oFKe5D2-mE3tMfboacQ9tQNcQjcD1-kZK80zi8DLG=w36-h36-p-rp-mo-ba3-br100,Esther Fajo,Local Guide · 75 reviews · 4 photos,6 years ago,Go there at lunchtime. Like it!,5
https://lh3.googleusercontent.com/a-/ALV-UjUO8RCvZ2rIFY9HydBFcgPnOwrWrBn8goumalGjJm2_ypWT9elrmg=w36-h36-p-rp-mo-ba8-br100,Tony G,"Local Guide · 1,448 reviews · 11,823 photos",a year ago,Very helpful staff,5
https://lh3.googleusercontent.com/a-/ALV-UjXas5iZHIcVqdxWPbsF6P5ukFwXsU8qrjtpARNg5lnN1Mb2PAqqCA=w36-h36-p-rp-mo-ba2-br100,Nán Campos,Local Guide · 12 reviews · 10 photos,5 years ago,Very good,5
https://lh3.googleusercontent.com/a/ACg8ocLGEJkfABU3ZPFH9L6NB24gKvs8UbKlA_-w10mg9v4q-jZWOg=w36-h36-p-rp-mo-ba4-br100,Thomas H,Local Guide · 66 reviews · 65 photos,5 years ago,Good food,4
https://lh3.googleusercontent.com/a/ACg8ocLQU1Pwv90T3EhONQKy7tciBlyqb9x-AWi9sdqpX1z_SmsMXg=w36-h36-p-rp-mo-ba3-br100,Markus Wittal,Local Guide · 40 reviews · 6 photos,4 years ago,Best Burger in Town !!!,5
https://lh3.googleusercontent.com/a-/ALV-UjUWKkJBjVEReL5Nljby2HoGInajJeHArLAAxYy1srsSjbYtEaslJQ=w36-h36-p-rp-mo-ba4-br100,Jeremy Harper,Local Guide · 113 reviews · 410 photos,6 years ago,Nice hand made meals,4
https://lh3.googleusercontent.com/a-/ALV-UjWJtveVPV72eqc9zln4wJdXDXyXvjtbF8GZTh1Y2QVWq73ssJLFeg=w36-h36-p-rp-mo-br100,Lisa Hicks,9 reviews,5 years ago,I love their food,5
https://lh3.googleusercontent.com/a-/ALV-UjWsrCyhKi0zVqIhTHxMN-nCudfqqofruYdtakm7cnG_odffi2An=w36-h36-p-rp-mo-ba3-br100,Darny,Local Guide · 39 reviews · 1 photo,4 years ago,Good food and service.,4
https://lh3.googleusercontent.com/a-/ALV-UjUL_V0dRWDbj5TxdiKd18QOC3GKW4Jr25t2ACPsues8tNA-58dl=w36-h36-p-rp-mo-ba4-br100,Matt Knapp,Local Guide · 166 reviews · 102 photos,2 years ago,You know what it is. Get in there.,5
https://lh3.googleusercontent.com/a-/ALV-UjWBqD2iPkHE_fyi6BhLEsGCmWeKajmZ9wB4W487TItazumAl3vpGA=w36-h36-p-rp-mo-ba4-br100,Predulescu Dumitru,Local Guide · 31 reviews · 171 photos,a year ago,Good,4
https://lh3.googleusercontent.com/a/ACg8ocI_12VzNv0EyNk_TPIHugyVIAJyQSJHHUuuiyVdc0obVzfu8w=w36-h36-p-rp-mo-ba4-br100,John Gee,Local Guide · 82 reviews,5 years ago,busy but great,4
https://lh3.googleusercontent.com/a-/ALV-UjV5A0by-zknzuVRXsmpnxxUY01TyZ2Ws3VtIdrNSEfOTWjVVWYu=w36-h36-p-rp-mo-ba4-br100,nitin panchal,Local Guide · 156 reviews · 174 photos,4 years ago,Great fries here,5
https://lh3.googleusercontent.com/a-/ALV-UjVTSB12tZk1vOt4RG9hc-9YwKRk7B9pqao7NuWFcMKrBACB_k-9Lw=w36-h36-p-rp-mo-ba3-br100,Vic Pacheco,Local Guide · 36 reviews · 59 photos,7 years ago,The fry guy is awesome,5
https://lh3.googleusercontent.com/a-/ALV-UjXi48Wr5XE_rT5ql5eakhJiKP3nhj-aDvBLVNS0Wgzh4XCGvzR9Zg=w36-h36-p-rp-mo-ba4-br100,Rafael Alicea,Local Guide · 134 reviews · 373 photos,6 years ago,Burgers and fries done right.,5
https://lh3.googleusercontent.com/a-/ALV-UjXiFfMzmGjZ1i9tqKLWetDipW_vvN4RcmeIg33fBtpQp7N9Lf1P=w36-h36-p-rp-mo-ba5-br100,Eddie John,Local Guide · 439 reviews · 26 photos,4 years ago,Good burger place,4
https://lh3.googleusercontent.com/a/ACg8ocIDkX4pIwgYAxw_XuMIzEGk0-8DqL8lMYq6n91Xj2DC1SktIA=w36-h36-p-rp-mo-ba4-br100,Daniel Sánchez Pearson,Local Guide · 50 reviews · 119 photos,2 years ago,Incredible food!,5
https://lh3.googleusercontent.com/a/ACg8ocI5DbeJ7drajsNNaFaQyseWyrUF8a7GakXqnAVULjEMp0Odfw=w36-h36-p-rp-mo-ba3-br100,Elvin Morales,Local Guide · 41 reviews,5 years ago,Fries are amazing!,5
https://lh3.googleusercontent.com/a-/ALV-UjUip3yXWNv1901PDhJf4JanIsGZVNWC9DbDEFU3xzMKRCsTQrJhGw=w36-h36-p-rp-mo-ba2-br100,Ricardo Claudino,Local Guide · 20 reviews · 5 photos,4 years ago,Great food!,5
https://lh3.googleusercontent.com/a/ACg8ocKHJ5X7PB1uPqOK3qHYGdiQAQ-xcFvQeacne2tKxrB-TR9aMA=w36-h36-p-rp-mo-ba4-br100,왕소사,Local Guide · 115 reviews · 107 photos,7 years ago,It's best as i know.,5
https://lh3.googleusercontent.com/a-/ALV-UjUC178vXRNl6-k2-AVMIjNFzka4NQpTJyK-ALmrQB2osk90MLTBPw=w36-h36-p-rp-mo-ba3-br100,Benjamin Jaimovich,Local Guide · 30 reviews · 42 photos,2 years ago,godinez,5
https://lh3.googleusercontent.com/a-/ALV-UjV_aYJXci0NrqrRYudw1KwKarcZt-xd9Q64SZSEBKPra2ZB8YIgSQ=w36-h36-p-rp-mo-br100,Angélica Fonseca,10 reviews · 2 photos,5 years ago,Love!,5
https://lh3.googleusercontent.com/a-/ALV-UjUuJeISGfovf-UHaSlO-bX7hU206Xn1_RwtOudXlYfx7OOhzW33=w36-h36-p-rp-mo-ba4-br100,Sophie Scott,Local Guide · 47 reviews · 53 photos,7 years ago,Fantastic food!,5
https://lh3.googleusercontent.com/a-/ALV-UjXu7e2n5M0cTQEA66I1276xllUwhQRx_gKoIrN5Ue2_9LnJfaCd=w36-h36-p-rp-mo-ba4-br100,kisna dholakiya,Local Guide · 27 reviews · 125 photos,2 years ago,Good,4
https://lh3.googleusercontent.com/a/ACg8ocLuV72wX9Tz-wUuty_QYC-NwiSQim8IJZXMBPLHWi_5ef0w=w36-h36-p-rp-mo-br100,Francis Coto,199 reviews · 7 photos,5 years ago,Great burger.,5
https://lh3.googleusercontent.com/a/ACg8ocJXeP90yg-urtAhvUwRC8TUG886FPmXrJVHYWLcBhkReY3Z=w36-h36-p-rp-mo-br100,JAEYUN LEE,5 reviews · 2 photos,5 years ago,good place delicious,4
https://lh3.googleusercontent.com/a/ACg8ocLvM3CowQYUmPjtG-4U3JKGYTLUZ4U9gdnTFguBCDXKm6lNdg=w36-h36-p-rp-mo-ba2-br100,Francisco Schmidt,Local Guide · 17 reviews · 5 photos,4 years ago,Great burgers,5
https://lh3.googleusercontent.com/a-/ALV-UjVx1cH-yz8NcKOpgCSuLzOan6KQ8HNhHg8clRETLke4MtI-31ERBg=w36-h36-p-rp-mo-ba3-br100,JD C,Local Guide · 92 reviews · 37 photos,2 years ago,Good service,4
https://lh3.googleusercontent.com/a-/ALV-UjX56EQD2NeGfYBeaM90EtWoVvMku4ir-dbNEitzXNBVWsKz7f24=w36-h36-p-rp-mo-ba2-br100,Rafiel Lantigua,Local Guide · 34 reviews · 2 photos,4 years ago,Best burgers,5
https://lh3.googleusercontent.com/a-/ALV-UjXeZGxjCMwuTfHWa8czCdiOxuSdzkmsroQtdPZwM2oE55pfJpe3=w36-h36-p-rp-mo-ba4-br100,Joe Holloway,Local Guide · 141 reviews · 22 photos,5 years ago,Excellent,5
https://lh3.googleusercontent.com/a/ACg8ocIUC1wEo7VnZP_V0lLdXR31Iq4Tvu4hwIIqqtNdsTNW2I-4imk=w36-h36-p-rp-mo-br100,P Nelson,2 reviews,6 years ago,Good as usual,4
https://lh3.googleusercontent.com/a/ACg8ocIS3I0aOzjaPs7k_koJHWzK4ldx9Fmsc4FhF_2BOA7Clw9sIN8=w36-h36-p-rp-mo-br100,Brian Wilson,10 reviews,4 years ago,Awesome,5
https://lh3.googleusercontent.com/a-/ALV-UjUO28RcidD9qmomoQXr7kPzSl8c3Pw4CRs0x3DjeAzRyBgLvW_g=w36-h36-p-rp-mo-ba5-br100,Fisnik Salihu,Local Guide · 140 reviews · 328 photos,6 years ago,Nice burgers,5
https://lh3.googleusercontent.com/a-/ALV-UjVvSmBpN__on3RZ33aYinJsk_E40v7QM_5k6rtD_t5gwT1dVfn_1Q=w36-h36-p-rp-mo-ba4-br100,Andrew Bielawski,Local Guide · 17 reviews · 85 photos,8 years ago,Delicious,5
https://lh3.googleusercontent.com/a-/ALV-UjX_DR1CgVCX_uQCWjsFC2Jr2t0uNud1x38e6OQBfgH7I1T2tg=w36-h36-p-rp-mo-br100,Ana Ruiz,15 reviews · 7 photos,2 years ago,Rude staff :),5
https://lh3.googleusercontent.com/a-/ALV-UjVF9IYsJkwI_ul6gV25Gci3mo6UBWQmShkYeCTLtsoIt3g8txs=w36-h36-p-rp-mo-br100,Adib Manzur,6 reviews · 2 photos,4 years ago,Awesome burger,5
https://lh3.googleusercontent.com/a-/ALV-UjVFXt-ST7TgBGeO5GzahEy415RRAOqozeqUW7lStCrO0TNMCUWE=w36-h36-p-rp-mo-br100,Bruno Rodrigues,2 reviews,5 years ago,I love that place,5
https://lh3.googleusercontent.com/a-/ALV-UjWVnKdHnA44vGY8JHSWeU_AtCL8TQ-bDUYVevN1mwwXHua6nExh4g=w36-h36-p-rp-mo-ba4-br100,Ollie Morgan,Local Guide · 107 reviews · 351 photos,7 years ago,amazing food,5
https://lh3.googleusercontent.com/a-/ALV-UjWbnMl2loEj31C1601bRRG66Alckr8xO6GAkIuXkmUCZbD_Spx3=w36-h36-p-rp-mo-br100,andrew devito,95 reviews,2 years ago,Live the food,5
https://lh3.googleusercontent.com/a/ACg8ocKGkaB8xh5ZmLpovMKDaMgwME8TQvS1NdfOJA9gG01iFsYlR8c=w36-h36-p-rp-mo-ba4-br100,Jimmy C.,Local Guide · 101 reviews · 28 photos,5 years ago,I like it.,4
https://lh3.googleusercontent.com/a-/ALV-UjVMbInAI7UyxvJVn9rUB5hw5y4nWDv6wCbyXgNfwQg2xa0ADJpvMQ=w36-h36-p-rp-mo-ba4-br100,jaime leopoldo sánchez villazana,Local Guide · 35 reviews · 215 photos,5 years ago,Nice place,4
https://lh3.googleusercontent.com/a-/ALV-UjWDzJ_l6O5oNAHJGYNenM0AlMCEZb0pyH6J7s4EV16z1YwhhfI=w36-h36-p-rp-mo-ba2-br100,오려두기,Local Guide · 12 reviews · 17 photos,a week ago,"The store was small, so I took take out, but the burgers were average and the fries were delicious. There were several drinks to choose from, but the burgers came out quickly and I was satisfied with my lunch, so I'd give it 5 stars.",4
https://lh3.googleusercontent.com/a-/ALV-UjWXa7UM3Bj8hhCRO28Y21SSoWqEfo3aDrZGeuvZox3rKCl6pig=w36-h36-p-rp-mo-br100,Samuel Pascual,5 reviews · 15 photos,6 months ago,"Very good burgers. I recommend that if several people (4 or 5) go, do not order more than 2 fries, since they give too many and this way you will save a little money.",4
https://lh3.googleusercontent.com/a-/ALV-UjX-e7naKwCLZ6DtbYTR76qIDf7OXgYY73jogU50l_O5IdEYAdw6CQ=w36-h36-p-rp-mo-ba2-br100,Juan Barreto,Local Guide · 18 reviews · 2 photos,3 months ago,"Good burger, large, although the meat lacked a little more flavor.
I didn't like the potatoes at all, very salty, somewhat burnt.
You can choose the additional ingredients for free as well as the refill.",4
https://lh3.googleusercontent.com/a-/ALV-UjXPY8uOOtpxlzGYQTVb9PX_1Xt1LdzZDT_aZIuitH-2V9QlMLQ=w36-h36-p-rp-mo-br100,Rogério Rolim,10 reviews · 16 photos,3 months ago,"Complete snack, French fries in peanut oil, very tasty",5
https://lh3.googleusercontent.com/a-/ALV-UjUqXrjEZwrd6dnl3tLvk7AjHJPUggZxYJ0MRPCxHHj80BBexOwa=w36-h36-p-rp-mo-ba5-br100,Paulo Anastácio,Local Guide · 249 reviews · 241 photos,3 months ago,"The best burger I ate in New York. It was just a shame that there were few seats. One of the employees was excellent, I'm just sorry I don't know the lady's name.",5
https://lh3.googleusercontent.com/a-/ALV-UjXpet9MTwQm5PVc8NW8vBGjJgOpayV029sLw1S9hZURNfN5oTpt=w36-h36-p-rp-mo-ba6-br100,Francisco Tomás Franco,"Local Guide · 434 reviews · 4,155 photos",4 years ago,The price-quality ratio of this place is excellent. The burger is very generous and tasty. The fries are the best I've ever had from a fast food chain and maybe even better than a burger joint that doesn't fall into that category. Highly recommended,5
https://lh3.googleusercontent.com/a-/ALV-UjVOVN6-9_2_MVZ_RSqpJEbMDqeoQFms8hNorUMGXNOfaUMZBDYp=w36-h36-p-rp-mo-br100,칼존스,61 reviews · 138 photos,a year ago,"The interior cleanliness is a bit lacking, but it's delicious. There are unlimited drinks and you can even eat peanuts while you wait. The fries are delicious, but a little salty.",4
https://lh3.googleusercontent.com/a-/ALV-UjUEGJYSvrtt4X3bMAQ9bkF9t4i2tIOdlq6792kTxmloZ4Aa6Z_3=w36-h36-p-rp-mo-ba6-br100,Gilles Beorchia (Food Globe Trotter),"Local Guide · 616 reviews · 4,486 photos",a year ago,Nice fast food chain in New York. Five Guys offers quality burgers with different toppings to choose from. The fries are really excellent. Great selection of drinks. I highly recommend #burger #nyc,5
https://lh3.googleusercontent.com/a/ACg8ocLluHJ4DuA8DxzvI_N8GP0-GpKK0Z98DUM9HjuWHGFIa9yMMQ=w36-h36-p-rp-mo-ba4-br100,Sara Zanotel,Local Guide · 74 reviews · 217 photos,5 years ago,"Very good meat. Regular sized sandwich. Prices from $8 and up. Good fries. Be careful when you order, you must specify if you want salad, tomato, onion, mayonnaise etc. inside the sandwich.",4
https://lh3.googleusercontent.com/a-/ALV-UjXoosGsNSmTCBZ0fBj089bJjVqTBqrDeHv54x-YEZORBDnEiG0bxQ=w36-h36-p-rp-mo-ba4-br100,Fanny Gillet,Local Guide · 67 reviews · 518 photos,6 years ago,"Our American host recommended this brand to us for real American burgers, which we loved. The exterior is scary and extremely dirty but the atmosphere is super nice and sublimely good. Not much room to sit.",5
https://lh3.googleusercontent.com/a-/ALV-UjW6piCH49n5LFv1tCWQELKbE2hqIZmCpMBcdPC2zsS55oik0yI_=w36-h36-p-rp-mo-ba5-br100,Adil Q.,Local Guide · 185 reviews · 623 photos,4 years ago,Nice welcome - wide choice of drinks - welcoming staff - clean toilets - vegetarian and kosher choice - clean tables too - he always adds a little more fries in the bags - I recommend this fast food restaurant and it is among the best burgers in NYC,5
https://lh3.googleusercontent.com/a/ACg8ocJXQIjIL3mMvFvde9YNub4ZblZpMNyJP8T4go1pFCfcPaKawA=w36-h36-p-rp-mo-ba2-br100,Luigi Augugliaro,Local Guide · 15 reviews,3 months ago,Great burgers and great fast food... without asking they fill you up with fries. Perhaps the only downside is that they have too little seating,4
https://lh3.googleusercontent.com/a/ACg8ocJ0aWDJP3mtTCVrCcR4ElHNKoF4MRLg8SKp0OMP_wXkxLbt=w36-h36-p-rp-mo-ba5-br100,Alberto Torelli,Local Guide · 436 reviews · 168 photos,2 years ago,One of the best burgers in New York and the USA. The fries are spectacular and the possibility of free refills makes the drink very cheap. Infinitely superior to Mac Donald's or Burger King!,5
https://lh3.googleusercontent.com/a-/ALV-UjUQ4uFUmxknkwMeFbnQZj68Rg8L48o9znM-GcAG7DrgkpkYlw7Utw=w36-h36-p-rp-mo-ba7-br100,Juanchu,"Local Guide · 989 reviews · 6,056 photos",a year ago,I love this chain with quality burger and fries,5
https://lh3.googleusercontent.com/a-/ALV-UjVuF8I_sJoWBGTTmoL-EKyDByuJeJmFhikUNFQONM1qsb_N0uzi=w36-h36-p-rp-mo-ba3-br100,Milena Pizarro,Local Guide · 32 reviews · 14 photos,4 years ago,"A very good experience and delicious burgers.
They went out of their way to get you there quickly and well. In addition, the potatoes are very abundant and the ingredients that are added are not paid for, so it allows you to eat according to your taste.",4
https://lh3.googleusercontent.com/a-/ALV-UjV1e285kEhuO9a0hW-1gNhW34mwZCdfL7JJXJ8qYUj8wCXdotl1JQ=w36-h36-p-rp-mo-ba6-br100,Mister X,"Local Guide · 256 reviews · 2,364 photos",5 years ago,"It is a delicious burger chain, nothing like the typical ones like McDonald's or Burger King. These look more homemade.
Also, in this particular one they have employees who speak Spanish.",4
https://lh3.googleusercontent.com/a/ACg8ocKnWoB0N0licuwWQwqbS-AjLpTm1SL7VrsdGnZPXLh5fxGS7Q=w36-h36-p-rp-mo-ba5-br100,Chris S,Local Guide · 250 reviews · 150 photos,5 months ago,"Simple and effective classic recipe. I would have preferred homemade bread rather than industrial bread. The plastic and aluminum packaging is really cheap, I didn't understand the principle..",4
https://lh3.googleusercontent.com/a/ACg8ocJ1lqkrERaPoFIZBNEXgTNO12L3vVszdEXbRYymXKLmNMkskw=w36-h36-p-rp-mo-br100,Elodie Enseret,32 reviews · 15 photos,a year ago,"The woman who took our order was very kind, attentive and gave good advice.
The food was very good ! We had hot dogs and a bacon cheeseburger.",5
https://lh3.googleusercontent.com/a-/ALV-UjV6nUp57eONZCyxJ8myaV0wXlWOBdk1KrtfBFFlZbbQJ9ytugnU=w36-h36-p-rp-mo-ba3-br100,Jeon,Local Guide · 30 reviews · 42 photos,4 years ago,"Personally, I think Shake Shack is smoother and more delicious. There was a shake that was only sold here, so I ate it with a hamburger and it really choked me up. Have it with cola. French fries are small, similar to the large size of McDonald's in Korea.",4
https://lh3.googleusercontent.com/a-/ALV-UjWbrcKpz1xyFiUFlVRgbWbZqh8FkswFBxL9itGat6p2VZVeOzlrQA=w36-h36-p-rp-mo-ba4-br100,Mariana,Local Guide · 72 reviews · 238 photos,5 years ago,"It's a great choice in terms of cost x benefit x flavor. Snacks are assembled in front of you, served in foil. It has shelled peanuts to serve as an appetizer. The fries are unpeeled, and I love them!",5
https://lh3.googleusercontent.com/a-/ALV-UjXTBbd24Ps22x2GB4vTckHsYTf_7rdfaoNupIriupfm6yCYbBEwyw=w36-h36-p-rp-mo-ba4-br100,Nicolas Roussy,Local Guide · 137 reviews · 423 photos,5 years ago,"Perfect hamburger, delicious fries cooked in peanut oil and generous staff who serve more than the portion!",5
https://lh3.googleusercontent.com/a-/ALV-UjUJ1NilQxIMEO_yY_MTnmz-X2ux9hKRqCk0tS2A0VjopGxEYrkP=w36-h36-p-rp-mo-br100,pasqual lourenco,8 reviews · 17 photos,a year ago,"Great burger, great atmosphere, homemade, delicious and customizable. To test in New York",5
https://lh3.googleusercontent.com/a/ACg8ocI0FNqvFHvn1VBo8ga9OPb-yHwVEQu85mLLXCVpqnRhS6VqhpDZ=w36-h36-p-rp-mo-ba3-br100,Michelli,Local Guide · 37 reviews · 10 photos,8 months ago,I love this diner. Very good snack. You pay a price and add as many toppings as you want. But the difference is the fries with the skin in generous quantities and with that famous chorinho. There are only a few units that are very crowded and you can almost never sit down. Look for one further away from Times Square.,4
https://lh3.googleusercontent.com/a-/ALV-UjUyEClPdKW8jViHi98nh8aO19BMTcxN5s1_N1PyS4du6gpUp7tj=w36-h36-p-rp-mo-ba4-br100,Rocio,Local Guide · 49 reviews · 113 photos,6 years ago,"I ate at this place more than three times. The service is the best, as is the taste of the burgers. Maximum wait 5 minutes. Try the fries in peanut oil!",5
https://lh3.googleusercontent.com/a-/ALV-UjWS7dKYAAIpNq2QlV5GGD2_6v57-_OWc_4yZ_ZPhiOdORqCsAJ4=w36-h36-p-rp-mo-ba3-br100,Nicole Galvez Lopez,Local Guide · 49 reviews · 97 photos,a year ago,"Very American place, the best is its refill of very local drinks. Everything is sold separately, burger, fries and drink",5
https://lh3.googleusercontent.com/a-/ALV-UjVju6JbH1kIuPbwTEJt5_GYCnEaS6ac01CYEompNY9lt8gbE9Q_Gg=w36-h36-p-rp-mo-ba8-br100,Max Walsh,"Local Guide · 1,340 reviews · 18,157 photos",6 years ago,"The burgers are spectacular, and the fries 10 points. I recommend it! Good attention from the staff",5
https://lh3.googleusercontent.com/a-/ALV-UjW-2kdyZdEzUtNCmBekUbZz0kY5rxVuKESDTKp6BBCcCMZ5WTk3=w36-h36-p-rp-mo-br100,Maru Abdo,11 reviews,3 months ago,"Their potatoes, hamburgers and Panchos are very delicious. If you are in Ny, a must stop. Love.",5
https://lh3.googleusercontent.com/a/ACg8ocJgVzbUMKuORGQkEr376_BzYAFGyy24d8kn8gK4FoEij0rZJg=w36-h36-p-rp-mo-br100,허재성,10 reviews · 7 photos,4 years ago,"I recommend Jinshin for a delicious burger with a lot of portions!!!! Even if you order a small size of fried potato, it is no different from other large sizes. The content is completely different from ours!!",4
https://lh3.googleusercontent.com/a-/ALV-UjUTxPwgxkREahHahoPX6-hKjplvnx147VCpFMiPjYBDWEwJzmhY=w36-h36-p-rp-mo-ba4-br100,수리매,Local Guide · 157 reviews · 183 photos,5 years ago,"McDonald's top-compatible patties are grilled directly in the Meat Kitchen.
It's savory, probably because it's cooked in peanut oil.
The hamburger was the worst I've had since coming here.",4
https://lh3.googleusercontent.com/a-/ALV-UjVKxBpZc6s-3zRI_QYeuD1TgyTu1_fFp1OpYJa3concotbnkdUI=w36-h36-p-rp-mo-ba4-br100,Jiyun Jeon,Local Guide · 250 reviews · 201 photos,5 years ago,Five Guys' burgers are fresh and juicy. You can choose whatever toppings you want and the peanuts are delicious. But the Cajun fries are too salty and spicy.,4
https://lh3.googleusercontent.com/a/ACg8ocK1030yYGTsPCqUfIPxri_aeX7qg5hN-zsX6DKuRtQQNwy6LQ=w36-h36-p-rp-mo-ba3-br100,ivanluiso,Local Guide · 19 reviews · 17 photos,11 months ago,"Good music, natural fries and incredible flavor of the burger",5
https://lh3.googleusercontent.com/a-/ALV-UjVIA0qbbSrm_kYxscgfntIlZIJY-zrEqmD22uCiVd2eyAKpyM2NyQ=w36-h36-p-rp-mo-ba5-br100,Borja Bonilla,Local Guide · 193 reviews · 394 photos,a year ago,"I loved the ordering system for the burgers, where you can create the burger to your liking. Also highlight the cleanliness of the premises.",4
https://lh3.googleusercontent.com/a/ACg8ocJCbFFffiDEU4PNTskSYOXq9JTbIsJRi8yHCei3BX302yQC5Q=w36-h36-p-rp-mo-br100,مشاعل عبدالعزيز,13 reviews · 5 photos,9 months ago,"The service was good, the employee was nice and helpful, and the food was delicious",4
https://lh3.googleusercontent.com/a-/ALV-UjWrWgVu4yPftvvvz1WRHkM7hsf2FGQaGtwnfQ3DzMsxL1ZUTY8=w36-h36-p-rp-mo-br100,Soulan laurence,22 reviews · 1 photo,5 months ago,Excellent hamburger but the restaurants are not very clean.,4
https://lh3.googleusercontent.com/a-/ALV-UjXlKw3Xjsgq9nhOd_cnQ3CYr4eRfKpJhZfVQwYn0wmoLjc8uEY=w36-h36-p-rp-mo-ba5-br100,Humberto Cicia,Local Guide · 165 reviews · 69 photos,5 years ago,"Excellent ""all the way"" delicious burger and excellent fries. Well cooked, nothing goes wrong. Thanks for the peanuts and the refill!!!",5
https://lh3.googleusercontent.com/a/ACg8ocItvU6k9x6ODYymgn9mAehfoat4W5GcaPA12852rT1wEGfevA=w36-h36-p-rp-mo-br100,David Ruiz,12 reviews,6 months ago,Good place to eat something quick and at a good price. Very juicy burgers and very good fries.,4
https://lh3.googleusercontent.com/a-/ALV-UjVMAnSzCGYOJ76z5UhfUWUzKzfKHChJkZI4offZIjGDcUwm63Y=w36-h36-p-rp-mo-ba6-br100,Matteo,"Local Guide · 1,244 reviews · 2,391 photos",11 months ago,"Classic Five Guys, classic super taste!
The best American fast-food restaurant (in Italy you can find it in Milan and Rome) with few but delicious products!",5
https://lh3.googleusercontent.com/a-/ALV-UjX96Av207IZ8wzi_Bq64LAciM_2GTgPhf2kJqLVCA6muwfMQHD-WA=w36-h36-p-rp-mo-ba4-br100,Martin Zobel,Local Guide · 104 reviews · 63 photos,6 years ago,Very tasty burgers! Restaurant is more for quick visits! As a tourist you should try it!,5
https://lh3.googleusercontent.com/a-/ALV-UjWrefEdqI1IoH8bAJZe10IXgcyH2uVD9cTy0lURSX7zEE_a7Fql=w36-h36-p-rp-mo-ba3-br100,Sandrine Duchesnay,Local Guide · 14 reviews · 32 photos,3 months ago,Good burger and fries. The restaurant is a bit crappy.,4
https://lh3.googleusercontent.com/a-/ALV-UjUk_yPrKaVyi8bPWfzCFGbdm26ZltSHmPCIXPWUhQYk_tRj3FvmAQ=w36-h36-p-rp-mo-ba3-br100,Norma Garcia,Local Guide · 26 reviews · 50 photos,8 months ago,"To eat on the go!
Super rich and pleasant.",5
https://lh3.googleusercontent.com/a/ACg8ocJ79TslaZ3IbSiYqo6xodYYUnrzKKEsLR2SrWvEHuONydTCcg=w36-h36-p-rp-mo-br100,Maire Nousiainen,10 reviews · 8 photos,4 years ago,"Fast service. Tasty and filling food, with fillings of your choice. I recommend.",4
